"ID","status","sentence","sparqlQueGG","sparqlQald","TP","FP","FN","Precision","Recall","Fscore","Status"
"190","WORK","Who was the pope that founded the Vatican Television?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Pope . res:Vatican_Television_Center dbo:foundedBy ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Pope>. <http://dbpedia.org/resource/Vatican_Television_Center> <http://dbpedia.org/ontology/foundedBy> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"191","WORK","Who discovered Ceres?","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ceres_(dwarf_planet)> dbo:discoverer ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Ceres_(dwarf_planet)> <http://dbpedia.org/ontology/discoverer> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"192","WORK","Who is the king of the Netherlands?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { res:Netherlands dbo:leader ?uri . ?uri rdf:type dbo:Royalty }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/leader> ?Answer .}","1.0","1.0","0.0","0.5","1.0","0.6666667","WORK"
"193","N","Is Cola a beverage?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { res:Cola rdf:type dbo:Beverage }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"194","N","What is the alma mater of the chancellor of Germany Angela Merkel?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?Almamater WHERE { dbr:Angela_Merkel dbo:almaMater ?Almamater }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"195","WORK","Who wrote the book Les Piliers de la terre?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:The_Pillars_of_the_Earth dbo:author ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/La_Mort_de_la_Terre> <http://dbpedia.org/ontology/author> ?Answer .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"196","WORK","Which airports does Yeti Airlines serve?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Yeti_Airlines dbo:targetAirport ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Airport>. <http://dbpedia.org/resource/Yeti_Airlines> <http://dbpedia.org/ontology/targetAirport> ?Answer .}","1.0","0.0","2.0","1.0","0.33333334","0.5","WORK"
"197","N","Where is the birthplace of Goethe?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?Goethe WHERE { dbr:Johann_Wolfgang_von_Goethe dbo:birthPlace ?Goethe }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe> <http://dbpedia.org/ontology/birthPlace> ?Answer .}","2.0","0.0","0.0","1.0","1.0","1.0","N"
"198","N","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Cuban_Missile_Crisis dbo:date ?x . res:Bay_of_Pigs_Invasion dbo:date ?y FILTER ( ?x < ?y ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"199","N","Which ingredients do I need for carrot cake?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Carrot_cake dbo:ingredient ?uri }","N","0.0","0.0","6.0","0.0","0.0","0.0","N"
"200","WORK","Who created Wikipedia?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Wikipedia dbo:author ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Wikipedia> <http://dbpedia.org/ontology/author> ?Answer .}","2.0","0.0","0.0","1.0","1.0","1.0","WORK"
"201","N","What is the highest mountain in Saxony Germany?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?m WHERE { ?m dbo:mountainRange dbr:Ore_Mountains ; dbo:elevation ?height } ORDER BY DESC(?height) LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"202","N","Who is the current federal minister of finance in Germany?","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?leader WHERE { <http://dbpedia.org/resource/Federal_Ministry_of_Finance_(Germany)> dbo:leader ?leader }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"203","WORK","In which country is Mecca located?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Mecca dbo:country ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Country>. <http://dbpedia.org/resource/Mecca> <http://dbpedia.org/ontology/country> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"204","WORK","Who played Gus Fring in Breaking Bad?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Gus_Fring dbo:portrayer ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Gus_Fring> <http://dbpedia.org/ontology/portrayer> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"205","WORK","In which country does the Nile start?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Nile dbo:sourceCountry ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Country>. ?Answer <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/The_Wiggles> .}","0.0","0.0","2.0","0.0","0.0","0.0","WORK"
"206","N","In which state Penn State University is located?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?s WHERE { dbr:Pennsylvania_State_University dbo:state ?s }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Pennsylvania_State_University> <http://dbpedia.org/ontology/state> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"207","N","What is the biggest stadium in Spain?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Stadium ; dbo:location res:Spain ; dbo:seatingCapacity ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","SELECT DISTINCT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Stadium> . ?Answer <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?Answer <http://dbpedia.org/ontology/seatingCapacity> ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0","N"
"208","N","Who is the coach of Ankara's ice hockey team?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?x dbo:city res:Ankara ; dbo:league res:Turkish_Ice_Hockey_First_League ; dbo:coach ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"209","WORK","How large is the area of UK?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?area WHERE { dbr:United_Kingdom dbo:areaTotal ?area }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Metropolitan_Area_of_Porto> <http://dbpedia.org/ontology/areaTotal> ?Answer .}","0.0","1.0","2.0","0.0","0.0","0.0","WORK"
"210","WORK","Who created Batman?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Batman dbo:creator ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Batman> <http://dbpedia.org/ontology/creator> ?Answer .}","2.0","0.0","0.0","1.0","1.0","1.0","WORK"
"211","N","Was Sigmund Freud married?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> ASK WHERE { dbr:Sigmund_Freud dbo:spouse ?uri }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"212","N","Who are the developers of DBpedia?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:DBpedia dbo:developer ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer> ?Answer .}","3.0","0.0","0.0","1.0","1.0","1.0","N"
"213","WORK","Give me all movies directed by Francis Ford Coppola","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; dbo:director res:Francis_Ford_Coppola }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. ?Answer <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Francis_Ford_Coppola> .}","29.0","0.0","0.0","1.0","1.0","1.0","WORK"
"214","N","Are tree frogs a type of amphibian?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Hylidae dbo:class res:Amphibian }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"215","WORK","What is the location of the Houses of Parliament?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT ?uri WHERE { res:Palace_of_Westminster dbo:location ?uri }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Malaysian_Houses_of_Parliament> .}","0.0","4.0","2.0","0.0","0.0","0.0","WORK"
"216","N","how much is the elevation of Düsseldorf Airport ?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?ele WHERE { dbr:Düsseldorf_Airport dbo:elevation ?ele } LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Düsseldorf_Airport> <http://dbpedia.org/ontology/elevation> ?Answer .}","1.0","1.0","0.0","0.5","1.0","0.6666667","N"
"217","N","How much is the population of mexico city ?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?Mexico_City WHERE { dbr:Mexico_City dbo:populationTotal ?Mexico_City }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Mexico_City> <http://dbpedia.org/ontology/populationTotal> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"218","N","when was the founding date of french fifth republic?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?ff WHERE { dbr:French_Fifth_Republic dbo:foundingDate ?ff }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/French_Fifth_Republic> <http://dbpedia.org/ontology/foundingDate> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"219","N","Who was the first King of England?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Royalty ; rdf:type yago:WikicatEnglishMonarchs ; dbo:activeYearsStartYear ?date } ORDER BY ASC(?date) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"220","WORK","Who is the editor of Forbes?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Forbes dbo:editor ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Steve_Forbes> <http://dbpedia.org/ontology/editor> ?Answer .}","0.0","0.0","1.0","0.0","0.0","0.0","WORK"
"221","WORK","Which awards did Douglas Hofstadter win?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Douglas_Hofstadter dbo:award ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Award>. <http://dbpedia.org/resource/Douglas_Hofstadter> <http://dbpedia.org/ontology/award> ?Answer .}","2.0","0.0","1.0","1.0","0.6666667","0.8","WORK"
"222","WORK","Who is the youngest Darts player?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:DartsPlayer ; dbo:birthDate ?date } ORDER BY DESC(?date) OFFSET 0 LIMIT 1","SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/DartsPlayer> . ?subjOfProp <http://dbpedia.org/ontology/birthDate> ?num . } ORDER BY DESC(?num) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"223","N","Is horse racing a sport?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { dbr:Horse_racing rdf:type dbo:Sport }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"224","WORK","Which river does the Brooklyn Bridge cross?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Brooklyn_Bridge dbo:crosses ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/River>. <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/crosses> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"225","WORK","How many people live in Poland?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Poland dbo:populationTotal ?uri }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Person>. <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal> ?Answer .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"226","N","When was the last episode of the TV series Friends aired?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?date WHERE { dbr:Friends dbo:completionDate ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"227","WORK","Is the wife of president Obama called Michelle?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> ASK WHERE { res:Barack_Obama dbo:spouse ?spouse . ?spouse rdfs:label ?name FILTER regex(?name, ""Michelle"") }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Michelle_Obama> .}","0.0","3.0","0.0","0.0","0.0","0.0","WORK"
"229","N","Who is 8th president of US?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?name WHERE { dbr:8th_President_of_the_United_States dbo:wikiPageRedirects ?link . ?link dbp:name ?name }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"230","N","how much is the total population of  european union?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?europop WHERE { dbr:European_Union dbo:populationTotal ?europop }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/European_Union> <http://dbpedia.org/ontology/populationTotal> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"231","WORK","Give me all launch pads operated by NASA","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:LaunchPad ; dbo:operator res:NASA }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/LaunchPad>. ?Answer <http://dbpedia.org/ontology/operator> <http://dbpedia.org/resource/NASA> .}","7.0","0.0","0.0","1.0","1.0","1.0","WORK"
"232","WORK","Who developed the video game World of Warcraft?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:World_of_Warcraft dbo:developer ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/World_of_Warcraft> <http://dbpedia.org/ontology/developer> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"233","WORK","What is the birth name of Adele?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?bn WHERE { dbr:Adele dbo:birthName ?bn }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Adele> <http://dbpedia.org/ontology/birthName> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"234","N","What is the population of Cairo?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?pop WHERE { dbr:Cairo dbo:populationTotal ?pop }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Cairo> <http://dbpedia.org/ontology/populationTotal> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"235","N","Is Frank Herbert still alive?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { OPTIONAL { res:Frank_Herbert dbo:deathDate ?date } FILTER ( ! bound(?date) ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"236","N","What is the last work of Dan Brown?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?book WHERE { { ?book dbo:author dbr:Dan_Brown . ?book dbp:releaseDate ?date } UNION { ?book dbo:author dbr:Dan_Brown . ?book dbo:publicationDate ?date} } ORDER BY DESC(xsd:date(?date)) LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"237","N","Where is Sungkyunkwan University?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT DISTINCT ?country WHERE { dbr:Sungkyunkwan_University dbo:city ?city ; dbo:country ?country }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Sungkyunkwan_University> <http://dbpedia.org/ontology/city> ?Answer .}","0.0","3.0","1.0","0.0","0.0","0.0","N"
"238","WORK","Who is the author of the interpretation of dreams?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?Author WHERE { dbr:The_Interpretation_of_Dreams dbo:author ?Author }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/William_of_Pagula> .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"239","N","When was the death  of  Shakespeare?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?x WHERE { dbr:William_Shakespeare dbo:deathDate ?x } LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/William_Shakespeare> <http://dbpedia.org/ontology/deathDate> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"241","WORK","Who developed Slack?","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { ?uri dbo:product <http://dbpedia.org/resource/Slack_(software)> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Slack_(software)> .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"242","WORK","Where is the origin of Carolina reaper?","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?uri WHERE { dbr:Carolina_Reaper dbo:origin ?uri}","SELECT ?Answer WHERE { <http://dbpedia.org/resource/South_Carolina> <http://dbpedia.org/ontology/origin> ?Answer .}","0.0","0.0","1.0","0.0","0.0","0.0","WORK"
"243","WORK","In which year was Rachel Stevens born?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Rachel_Stevens dbo:birthYear ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"244","WORK","How often did Jane Fonda marry?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { res:Jane_Fonda dbo:spouse ?uri }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"245","WORK","Was the wife of president Lincoln called Mary?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> ASK WHERE { res:Abraham_Lincoln dbo:spouse ?spouse . ?spouse rdfs:label ?name FILTER regex(?name, ""Mary"") }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Mary_Todd_Lincoln> .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
"246","WORK","Which cities does the Weser flow through?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Weser dbo:city ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Weser> <http://dbpedia.org/ontology/city> ?Answer .}","7.0","0.0","0.0","1.0","1.0","1.0","WORK"
"247","N","In which programming language is GIMP written?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:GIMP dbo:programmingLanguage ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage> . <http://dbpedia.org/resource/GIMP> <http://dbpedia.org/ontology/programmingLanguage> ?Answer .}","1.0","0.0","1.0","1.0","0.5","0.6666667","N"
"248","N","Which university did Angela Merkel attend?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?university WHERE { res:Angela_Merkel dbo:almaMater ?university }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Angela_Merkel> <http://dbpedia.org/ontology/almaMater> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","N"
"249","WORK","List all the musicals with music by Elton John","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Musical ; dbo:musicBy res:Elton_John }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Elton_John> .}","5.0","0.0","0.0","1.0","1.0","1.0","WORK"
"250","N","How many Aldi stores are there?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?number WHERE { res:Aldi dbo:numberOfLocations ?number }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"251","N","What is the longest river in the world?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:BodyOfWater ; dbo:length ?length } ORDER BY DESC(?length) LIMIT 1","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/River> . ?Answer <http://dbpedia.org/ontology/length> ?n } ORDER BY DESC(?n) LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0","N"
"252","WORK","When was John Adams born?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?date WHERE { res:John_Adams dbo:birthDate ?date }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/John_Adams> <http://dbpedia.org/ontology/birthDate> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"253","WORK","Which companies produce hovercrafts?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Company ; dbo:product res:Hovercraft }","SELECT ?Answer WHERE {?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company> . ?Answer <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Hovercraft> .}","3.0","0.0","0.0","1.0","1.0","1.0","WORK"
"254","WORK","Who was the wife of US president Lincoln?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Abraham_Lincoln dbo:spouse ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/:Abraham_Lincoln> <http://dbpedia.org/ontology/spouse> ?Answer .}","0.0","0.0","1.0","0.0","0.0","0.0","WORK"
"255","N","Which species does an elephant belong?","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?species WHERE { dbr:Elephant dbp:species ?species }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Elephant> <http://dbpedia.org/property/species> ?Answer .}","0.0","0.0","0.0","0.0","0.0","0.0","N"
