"id"	"answertype"	"question"	"sparql"
"279"	"resource"	"What airlines are part of the SkyTeam alliance?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/> PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Airline . { ?uri dbp:aliance res:SkyTeam . } UNION { ?uri dbo:Alliance res:SkyTeam . }"
"280"	"number"	"What is the total population of Melbourne, Florida?"	"PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?uri WHERE { <http://dbpedia.org/resource/Melbourne,_Florida> dbo:populationTotal ?uri .}"
"281"	"resource"	"Which airports does Air China serve?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { res:Air_China dbo:targetAirport ?uri .}"
"282"	"date"	"In which year was Rachel Stevens born?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { res:Rachel_Stevens dbo:birthYear ?uri .}"
"283"	"resource"	"Where was JFK assassinated?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { res:John_F._Kennedy dbo:deathPlace ?uri .}"
"284"	"number"	"How many politicians graduated from Columbia University?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT COUNT(?uri) WHERE { ?uri dbo:profession res:Politician . ?uri dbo:almaMater res:Columbia_University .}"
"285"	"resource"	"Which scientist is known for the Manhattan Project and the Nobel Peace Prize?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri dbo:knownFor res:Manhattan_Project . ?uri rdf:type dbo:Scientist . ?uri dbo:knownFor res:Nobel_Peace_Prize .}"
"286"	"resource"	"What is the highest volcano in Africa?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>PREFIX yago: <http://dbpedia.org/clas/yago/> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Volcano . ?uri dbo:locatedInArea ?area . ?area rdf:type yago:AfricanCountries . ?uri dbo:elevation ?elevation .}ORDER BY DESC(?elevation) OFSET 0 LIMIT 1"
"287"	"resource"	"Which beer originated in Ireland?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { ?uri dbp:type res:Ber . ?uri dbp:origin ""Ireland""@en .}"
"288"	"resource"	"What are the specialities of the UNC Health Care?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { res:UNC_Health_Care dbp:speciality ?uri .}"
"289"	"resource"	"Who is the owner of Facebook?"	"PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE { res:Facebook dbo:foundedBy ?uri .}"
"290"	"resource"	"From which region is the Melon de Bourgogne?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE { res:Melon_de_Bourgogne dbo:wineRegion ?uri .}"
"291"	"resource"	"Who was influenced by Socrates?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE { ?uri dbo:influencedBy res:Socrates .}"
"292"	"resource"	"Who was president of Pakistan in 1978?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { ?uri dbp:title res:President_of_Pakistan . ?uri dbp:years 1978 .}"
"293"	"resource"	"Give me English actors starring in Lovesick."	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX yago: <http://dbpedia.org/clas/yago/> SELECT DISTINCT ?uriWHERE { res:Lovesick dbo:starring ?uri . { ?uri dbo:birthPlace res:England . } UNION { ?uri rdf:type yago:EnglishFilmActors . }"
"294"	"resource"	"Give me all types of eating disorders."	"PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uriWHERE { ?uri rdf:type yago:EatingDisorders .}"
"295"	"resource"	"Who was married to president Chirac?"	"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uriWHERE { res:Jacques_Chirac dbo:spouse ?uri .}"
"296"	"resource"	"What is the largest metropolitan area in Washington state?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uriWHERE { <http://dbpedia.org/resource/Washington_(state)> dbp:largestmetro ?uri .}"
"297"	"resource"	"Where in France is sparkling wine produced?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE { ?uri dbo:wineProduced res:Sparkling_wine . ?uri dbo:location res:France .}"
"298"	"resource"	"Where did Hillel Slovak die?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE { res:Hillel_Slovak dbo:deathPlace ?uri .}"
"299"	"resource"	"What is the timezone in San Pedro de Atacama?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/timezone/> SELECT DISTINCT ?uriWHERE { res:San_Pedro_de_Atacama dbo:timezone ?uri .}"
"300"	"resource"	"In which city does the Chile Route 68 end?"	"PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uriWHERE { res:Chile_Route_68 dbo:routeEnd ?uri .}"
